rollout/ep_len_mean,time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_range,train/n_updates,train/loss
73.07142857142857,39,1,2048,51,3.5176264642857142,,,,,,,,,,,
68.2,29,2,4096,139,3.3237373333333338,0.0003,-0.3022310733795166,-0.00485003871290246,1.0055689811706543,0.028662109375,0.07128692790865898,-5.69017541706562,0.0046968674,0.2,10,-0.04369542375206947
69.73863636363636,32,3,6144,191,3.4272852272727277,0.0003,0.01723635196685791,-0.0046461418489343485,1.0122895240783691,0.04560546875,0.14818215938284993,-5.712476862967014,0.006195615,0.2,20,0.00024738162755966187
